ZIP,count,Total,percent_male,MedianAge,percentCollegeDegree,MedianIncome,percent_own
97484,,280,0.503571429,59.8,0,23750,0.813953488
43938,,5551,0.509277608,43.5,0,30213,0.813973799
61084,,2794,0.466356478,33.9,11.1,40654,0.813976378
16316,,5382,0.528056485,50,5.5,28940,0.813991104
61755,,4724,0.49703641,40.3,5.7,40986,0.813992227
39443,,22142,0.500948424,40.1,4.8,32161,0.814001207
73526,,2095,0.510739857,41.6,0,33527,0.814006889
63128,,29973,0.476128516,49.1,20.2,45396,0.814024636
83860,,5448,0.485499266,50.4,11.1,24964,0.814040953
56309,,1216,0.512335526,49.9,4,32406,0.814041746
62835,,1052,0.511406844,41.8,0,25550,0.814058957
83835,,20052,0.500498703,43.6,8.2,32284,0.814076853
01474,,1993,0.53386854,44.6,20.2,54479,0.814077025
43533,,1475,0.525423729,39.4,0,30804,0.814079422
43107,,3400,0.45,45.1,3.2,36776,0.814086814
27205,,33782,0.507370789,39.1,2.3,30003,0.81411975
69154,,1340,0.504477612,51.3,6.9,22743,0.814126394
14719,,3530,0.502549575,44.7,2.9,26731,0.814134276
39813,,1933,0.472322814,41.2,0,24701,0.814136126
12164,,353,0.484419263,51.2,22.5,33750,0.814159292
34661,,278,0.604316547,48.5,0,53125,0.814159292
57538,,239,0.523012552,50.7,0,21563,0.814159292
59261,,513,0.549707602,52.2,0,35313,0.814159292
66770,,1134,0.559964727,43.7,0,28750,0.814159292
60425,,9000,0.492444444,38.4,6.5,37231,0.814186117
81610,,461,0.518438178,30.6,0,30000,0.81420765
07850,,7361,0.520853145,39.3,16.2,51288,0.814211989
65334,,894,0.485458613,36.9,7,28571,0.814241486
14092,,11342,0.474872157,49.4,19.7,41440,0.814256198
45122,,11388,0.504917457,38.5,2.8,32206,0.814282233
59531,,327,0.525993884,59,,22750,0.814285714
62531,,1811,0.484262838,40.4,2.8,35132,0.814285714
74633,,602,0.503322259,42.7,0,26250,0.814285714
49094,,4252,0.480244591,40.5,4.7,31370,0.814294441
51108,,6376,0.517252196,40.9,3.9,35267,0.814298169
14873,,2652,0.523755656,42.4,2.5,28005,0.814298979
08349,,2713,0.573534832,31,0,31491,0.814302191
92210,3,4876,0.490360952,69.1,29.3,61875,0.814307458
85925,,4892,0.463614064,31.3,0,29778,0.814345992
01057,,8707,0.493396118,45,10.6,42376,0.814347202
53955,,5324,0.508076634,43.1,11.9,37976,0.814349776
64659,,1012,0.502964427,31.6,16.2,30217,0.814371257
17366,,5852,0.498120301,37,4.4,34854,0.814395654
55934,,3443,0.503630555,38.3,5.8,42325,0.814417178
70665,,10933,0.503064118,32.1,11.8,38886,0.814424635
04434,,1274,0.485086342,44.4,12.7,30246,0.81443299
67353,,375,0.48,46.5,0,30893,0.81443299
76471,,2020,0.504950495,49.6,3.6,23490,0.814445828
41004,,4356,0.498393021,37.9,1.9,34583,0.814451929
08361,,18006,0.480117739,43,11.4,43843,0.814452812
12466,,2150,0.419534884,48.1,20.7,41106,0.814453125
24426,,14035,0.493694336,45,9.2,32841,0.814454126
02191,,8369,0.46743936,46,15.4,45567,0.81450253
43334,,6457,0.50797584,44,5.1,32370,0.81450253
37877,,7965,0.481607031,43.5,14.8,29851,0.814508431
62081,,325,0.458461538,38.9,0,38333,0.814516129
71034,,354,0.505649718,31.3,0,28393,0.814516129
74833,,684,0.519005848,39.9,0,23125,0.814516129
93730,,10896,0.506791483,39.1,12.5,66701,0.814526589
36553,,3405,0.491629956,35.3,1.7,24858,0.814542484
04658,,1305,0.46743295,50.7,2.8,21382,0.814558059
12578,,2713,0.572797641,44.1,26.6,46824,0.814569536
66840,,750,0.490666667,45.8,0,27112,0.814569536
82244,,720,0.506944444,52.5,0,32311,0.814569536
42764,,462,0.4004329,55.7,,22865,0.814606742
53810,,437,0.52402746,47.8,9.5,25938,0.814606742
76272,,4980,0.48815261,44.1,8.5,37319,0.814606742
79533,,329,0.513677812,56.7,0,28750,0.814606742
38870,,2559,0.519734271,40.8,0,30368,0.814671815
74738,,653,0.493108729,49.8,25,21786,0.814671815
17560,,5165,0.486156825,41.2,0,30643,0.81467793
65338,,2827,0.482844004,50,10.2,28411,0.814691152
22436,,881,0.610669694,39.6,0,24848,0.814696486
13439,,3693,0.497156783,46.3,2.7,28549,0.814700432
33954,,10199,0.494068046,47.7,5.3,30364,0.814735718
72943,,2471,0.460542291,45.8,10.3,30729,0.814775161
28906,,18562,0.48232949,50.4,5.8,23757,0.814789596
98232,,3858,0.539917055,48.3,1.2,44844,0.814791796
13486,,573,0.516579407,46.6,0,38700,0.814814815
13794,,130,0.507692308,56.2,,16125,0.814814815
36436,,339,0.584070796,49.4,0,28900,0.814814815
41513,,555,0.49009009,49.5,40.5,30605,0.814814815
43822,,5048,0.513470681,43.2,3.5,30019,0.814814815
45359,,1904,0.49894958,35,6.9,34063,0.814814815
56634,,1772,0.506772009,37.7,2.6,33500,0.814814815
57272,,144,0.5625,50.5,0,35921,0.814814815
59041,,1786,0.487681971,50.8,19,32817,0.814814815
60520,,2869,0.522830254,39.2,13,43884,0.814814815
61441,,1014,0.518737673,48,7.3,33261,0.814814815
64430,,659,0.482549317,49.5,10.6,32500,0.814814815
68837,,53,0.339622642,74.6,0,42750,0.814814815
69128,,322,0.47515528,55.7,0,27000,0.814814815
69146,,304,0.559210526,69.4,28.6,16833,0.814814815
79314,,72,0.513888889,46.5,0,15000,0.814814815
79527,,245,0.681632653,24.7,19.4,31625,0.814814815
80822,,337,0.513353116,32.8,20,33438,0.814814815
82428,,42,0.452380952,66,,38523,0.814814815
83548,,148,0.432432432,31,0,30938,0.814814815
83555,,504,0.474206349,54.4,0,23958,0.814814815
87018,,417,0.527577938,29,0,15962,0.814814815
98558,,207,0.449275362,59.4,0,,0.814814815
99744,,188,0.462765957,39.5,0,58250,0.814814815
11782,1,15132,0.46656093,43.3,21,61917,0.814835266
36277,,4827,0.434224156,44.2,2.2,30734,0.814851485
40119,,1664,0.474759615,55.2,0,34280,0.814863103
72837,,7752,0.495098039,39.8,0.5,26518,0.814876584
65764,,1605,0.490342679,38.8,9.1,16086,0.814889336
55990,,830,0.502409639,43.9,7.2,34962,0.814917127
08822,2,30430,0.475254683,43.7,11.6,55923,0.814929481
30567,,2985,0.514237856,39.1,16,31919,0.814956855
61062,,1964,0.537169043,40.7,17.6,32216,0.81496063
68956,,1289,0.534522886,44.5,2.5,35109,0.81496063
23117,,9520,0.489495798,45.4,5.3,30338,0.814975583
14172,,3246,0.511398644,47.1,0,34112,0.81498829
51027,,1032,0.51744186,39,6.6,33831,0.81498829
32927,,25480,0.516718995,41.1,3.5,32697,0.814989293
45858,,3409,0.481666178,37,8.1,35690,0.814995925
05843,1,2636,0.503034901,39,0,26008,0.815
37618,,13562,0.501843386,43.9,4.1,30590,0.815009995
49642,,941,0.438894793,52.9,29.9,16500,0.815047022
32680,,9765,0.509677419,48.4,0,25401,0.815066829
68769,,1585,0.466246057,49.7,0,27527,0.815104167
49322,,1313,0.479055598,38.8,5.7,25880,0.81512605
61334,,637,0.47566719,33.5,8.9,35313,0.81512605
77458,,286,0.65034965,64.4,0,28295,0.81512605
60443,1,20800,0.477932692,40.6,13.8,44080,0.815138093
50538,,473,0.507399577,44.8,0,35417,0.815165877
59015,,602,0.579734219,43.7,0,31154,0.815165877
64060,1,13615,0.495336026,38,2,43023,0.815169827
04476,,1144,0.441433566,53.3,25,20658,0.815175097
16729,,685,0.490510949,46.7,3.7,34150,0.815181518
22556,,25485,0.49299588,35.3,8.2,58572,0.815208104
44431,,4597,0.513160757,44.5,0,29792,0.815211268
24578,1,866,0.396073903,48.8,0,33274,0.815217391
13633,,288,0.559027778,32.4,0,32308,0.815217391
17765,,926,0.525917927,42.6,0,31050,0.815217391
82945,,268,0.582089552,37.7,0,39773,0.815217391
72662,,2674,0.486537023,49.8,0,24325,0.815227484
16145,,2537,0.462751281,44.7,4.8,29219,0.815238095
16259,,1959,0.515569168,41.6,5.3,31611,0.815245478
70047,,12943,0.485822452,39.8,7.9,44884,0.815250545
73938,,805,0.475776398,33.4,0,37321,0.815261044
15943,,4048,0.482460474,44.3,21.2,29279,0.815275311
78133,,15895,0.505001573,49.2,0.9,39448,0.815285693
44609,,4127,0.500605767,41.5,5,30016,0.815298507
38471,,591,0.499153976,43.7,0,22727,0.815315315
70395,,5112,0.52327856,36.9,14,31089,0.815325248
26175,,3470,0.48184438,43,1.2,25160,0.815328467
47393,,1823,0.578716402,40.4,0,35772,0.815336463
94539,3,51494,0.498990174,41.2,23.3,87028,0.815384615
85926,,163,0.650306748,38.4,0,26000,0.815384615
13850,1,21914,0.458382769,45.9,22.6,40558,0.815393196
28660,,2339,0.473706712,39.5,22.9,26640,0.815405046
33514,,1980,0.484343434,35.7,0,27569,0.815406977
62215,,1742,0.524684271,38.1,9.8,41852,0.815436242
62293,,4882,0.498770995,42.9,5.6,40934,0.815448419
93543,,13251,0.508037129,35.1,0,29929,0.815462754
29126,,2237,0.489047832,46.3,4.5,29837,0.815469613
34614,,6835,0.485588881,40.6,2.6,27430,0.815471046
28167,,2626,0.56092917,48.2,0,21389,0.815487572
05757,,826,0.497578692,49,15.1,26607,0.815508021
56472,1,7393,0.500743947,41.8,3,29559,0.815530799
15489,,329,0.389057751,49.6,0,16855,0.815533981
84646,,1669,0.431396046,33.8,7.9,21544,0.815551537
16255,,1896,0.519514768,43.2,1.3,30640,0.81556196
65720,,742,0.498652291,31.4,0,27326,0.81557377
62642,,1529,0.534336167,43.5,4.3,35625,0.815580286
61072,,11475,0.501002179,41.2,13.2,41842,0.815582559
70592,,19749,0.501949466,33.1,12.5,46670,0.815593705
05454,,4754,0.483172066,38.7,24.8,45766,0.815614618
57276,,1243,0.530168946,35.4,5.3,27473,0.815618221
84528,,2575,0.495145631,34.8,7.1,37500,0.815618221
14502,,10586,0.482146231,40.2,3.9,40781,0.815618762
33931,1,10156,0.478731784,65.1,0,27393,0.815632012
78583,,5799,0.549749957,42.1,2.2,23656,0.815659068
22714,,1237,0.52061439,37.9,0,30272,0.815668203
97843,,675,0.524444444,45.9,10.3,35234,0.815686275
37022,,6022,0.499833942,42.5,0,32490,0.815691736
14067,,5472,0.507858187,42.4,0,36589,0.815696203
37322,,7184,0.50389755,44,0,28913,0.815697267
29836,,598,0.52006689,54.7,0,46719,0.815699659
47227,,1546,0.504527814,45.2,8.6,35579,0.815699659
63122,,38585,0.463107425,43.8,25.1,51362,0.815709046
49130,,2042,0.531831538,49.2,9.6,29632,0.8157277
19971,1,11576,0.512525916,57,28.2,31198,0.815751445
12865,,3596,0.50862069,46.1,2.5,32264,0.815772034
15379,,88,0.5,50.5,0,43125,0.815789474
80463,,90,0.611111111,53,0,23438,0.815789474
34201,,3960,0.45,62.9,0,35077,0.815804118
80925,1,6662,0.502251576,30.4,3.8,40288,0.815815324
62264,,3410,0.52228739,38.6,12.2,39362,0.815831987
15085,,7579,0.478559177,44.6,14.6,43667,0.815839095
32462,,3800,0.551315789,36.4,1.8,27091,0.815852682
89423,1,10722,0.504476777,50.9,15.3,47107,0.81586144
36453,,2145,0.462937063,50.8,0,24844,0.815876516
57062,,2325,0.725591398,38.1,1.4,17054,0.815884477
21904,,7623,0.4723862,40.3,6.1,40389,0.815891473
60002,,24250,0.533154639,41.2,7.8,45796,0.815893603
39367,,14705,0.473988439,38.5,0,26620,0.815896051
33545,,13599,0.50084565,32.2,8,36004,0.815907482
78124,,5688,0.494022504,40.8,1.5,31622,0.81591025
38553,,2549,0.498626913,42.2,3.2,24125,0.815920398
05860,,2596,0.502696456,41.8,17.7,28728,0.815925543
13690,,892,0.437219731,33,0,28889,0.81595092
46070,,2156,0.478664193,37.7,0,31131,0.81595092
49870,,3382,0.474866943,42.8,0,25790,0.815972222
71862,,680,0.507352941,47.2,0,21595,0.815972222
63021,,56217,0.476208264,38.7,20.8,48072,0.815978456
48139,,264,0.431818182,35.4,,39840,0.816
77345,,28239,0.512836857,41.3,8,66917,0.81600485
29061,,14647,0.466716734,38.1,2.8,31396,0.816012317
16655,,1539,0.472384665,44,13.5,31607,0.816037736
33827,,2771,0.465896788,38.8,4.8,25093,0.816042781
38953,,1030,0.57961165,29.8,0,34450,0.816053512
33569,,23894,0.484138277,39.3,7.9,39378,0.816059296
38868,,5133,0.484317163,35,3.9,30583,0.816063461
45644,,4632,0.494818653,39.4,11.8,34808,0.816066482
21659,,1747,0.465369204,46.5,8.5,35337,0.816074189
45865,,4937,0.515090136,41.2,6.5,36694,0.816085791
49238,,1977,0.481031866,38.8,6.7,35303,0.816091954
59826,,574,0.533101045,52.9,0,17708,0.816091954
13736,,2527,0.516026909,38,12.3,30446,0.816104461
13302,,1637,0.518631643,40.7,4.3,22097,0.816112084
84774,,1754,0.479475485,35,0,32292,0.816112084
25181,,2301,0.471534116,32.9,0,29245,0.816120907
80126,1,40965,0.495886733,36.8,13.7,61278,0.816139648
66865,,1094,0.501828154,42.1,0,34389,0.816143498
78393,,2431,0.477992596,42,9.9,26272,0.816143498
49934,,1012,0.448616601,36.6,0,25909,0.816155989
44067,,20457,0.469570318,43.6,15.1,43946,0.81616537
30141,1,21935,0.498700707,35.6,7.1,37152,0.816168763
52644,,323,0.445820433,40,100,43864,0.816176471
64861,,1653,0.572897762,34.5,0,23644,0.816176471
76252,,3092,0.52457956,38.1,7.2,38975,0.816202091
45647,,2537,0.549862042,38.4,0,32555,0.816210046
65283,,431,0.598607889,55.4,0,21667,0.816216216
65732,,748,0.470588235,53.3,5.3,20192,0.816216216
14743,,1896,0.51371308,36.5,0,28897,0.816239316
65339,,690,0.452173913,47.3,21.9,31422,0.816239316
29449,,7705,0.465022713,50.5,1,30829,0.816244595
03748,,4580,0.479694323,45.9,4.9,41489,0.816245666
74441,1,5332,0.504876219,38.6,1.4,28763,0.816248637
97450,,732,0.549180328,58.6,0,25705,0.81626506
46011,,16523,0.486291836,43.9,4.5,33745,0.816267798
46554,,4933,0.504966552,39.6,1.6,28490,0.816281628
53577,,1451,0.534803584,39.7,7.1,34196,0.816326531
57466,,112,0.580357143,47.3,,22381,0.816326531
61831,,109,0.550458716,52.6,0,38269,0.816326531
65777,,239,0.493723849,43,0,26042,0.816326531
79091,,155,0.309677419,25,0,22386,0.816326531
74363,,2971,0.495456075,39.3,0,25791,0.816346154
45338,,5056,0.508109177,42.6,2.7,31091,0.816367265
96088,,4317,0.548065786,56,4.6,27298,0.81637976
13808,,1502,0.511984021,53.4,0,33929,0.816384181
60453,2,56820,0.474392819,41.3,16.2,41291,0.816391039
61448,,3925,0.495541401,45.2,10,33594,0.81639136
53516,,2153,0.481653507,42.7,8,36968,0.816397229
15042,,8068,0.477193852,47.5,12,32395,0.816400362
07764,1,8317,0.468919081,39.2,3.8,53118,0.816415543
57445,,2185,0.506636156,39.7,3.4,33242,0.816425121
72946,,3359,0.510270914,44.9,0,27105,0.816481994
64686,,266,0.537593985,39.8,0,40313,0.816513761
55342,,2065,0.502179177,42.2,0,30455,0.816524909
45613,,3661,0.526632068,35.5,0,24656,0.816528926
04922,,1203,0.507896924,47.5,6.3,25074,0.816532258
06480,,9487,0.491093075,44.3,13.7,51674,0.816535433
23039,,1074,0.5,41.8,54.7,34417,0.816537468
32220,,14620,0.49870041,35.2,2.2,32742,0.816544503
17051,,4693,0.512252291,42.6,3.3,31267,0.816564758
12740,,1603,0.508421709,46.6,4.3,35270,0.816568047
50235,,343,0.516034985,49.7,13.3,30769,0.816568047
74850,,383,0.524804178,36.7,0,47750,0.816568047
54635,,1762,0.497162316,41.8,0,30880,0.816576087
17202,,30193,0.500678965,42.6,11.4,40093,0.816593518
12960,,1388,0.557636888,38,0,34102,0.816593886
51054,,4979,0.450291223,35.7,0,41020,0.816596512
74053,,4441,0.506192299,35.7,10.7,38611,0.816604709
47320,,4147,0.498914878,47.6,2.1,35188,0.816646562
13140,,4178,0.492340833,41.8,7.5,32467,0.816656681
48179,,3351,0.511190689,41.4,8,37886,0.81667978
61063,,4260,0.47629108,39.1,10.7,32171,0.816688568
79745,,6110,0.495253682,34.4,0,34646,0.816710411
27018,,7997,0.513692635,41.5,2.2,30917,0.816715069
07933,,3465,0.550649351,41.5,14.2,54000,0.816722973
24019,1,26904,0.464206066,41,11,38411,0.816729323
47424,1,8631,0.501795852,43.4,17.8,36917,0.816746546
56131,,2373,0.490096924,47,5.3,30895,0.816748768
70785,,20861,0.490149082,34.2,6.5,38673,0.816751815
37059,,1432,0.44972067,35.1,0,35885,0.816764133
02666,,598,0.488294314,61.5,0,32788,0.816770186
77044,1,33672,0.499079354,29.2,5.5,42860,0.816786183
45856,,5064,0.507898894,41.2,7.2,34665,0.816793893
47597,,1194,0.515912898,41.1,0,26604,0.816793893
39428,,9683,0.504389136,38.7,0,26109,0.816800459
49680,,2060,0.482038835,39.5,0,25135,0.816813049
63026,,44349,0.489458612,37.8,11.9,43259,0.816822199
14504,,1582,0.440581542,45.3,6.1,35818,0.816824966
04674,,630,0.525396825,40.2,26.2,26632,0.816849817
04046,3,7575,0.500462046,45.9,19.4,36791,0.816859504
37397,,10591,0.500236049,43.7,6.2,30900,0.816860465
66857,,1126,0.51598579,37.5,0,32639,0.81686747
43443,,1801,0.526929484,37.5,0,40268,0.816881259
23430,,17202,0.491745146,44.7,7.3,42802,0.816890882
14712,,3586,0.469046291,48.6,14.4,31442,0.816891892
48647,,4562,0.513809733,43.4,3.9,18887,0.816893733
30629,,4346,0.47054763,44.6,15.4,30323,0.816901408
58620,,186,0.494623656,45.3,100,32417,0.816901408
68063,,313,0.539936102,47,0,31027,0.816901408
72542,,3628,0.492282249,46.7,2.8,22453,0.816901408
73528,,557,0.493716338,36.1,8.3,34500,0.816901408
08826,,5771,0.506671287,45.9,22.6,50307,0.816928198
48889,,1364,0.481671554,43.9,11.7,29018,0.816955684
17823,,1223,0.493049877,41.4,3.3,30000,0.816964286
18077,,2345,0.520682303,44.5,3.9,41667,0.816964286
48189,,13582,0.479826241,39.9,13.7,39086,0.816979052
10987,,3364,0.489298454,43.7,36.6,61174,0.816993464
21713,,9102,0.486596352,46.6,10.4,43789,0.817015342
70448,,24901,0.498574354,40,14.2,49458,0.817016575
02813,1,7821,0.488172868,44.9,19,37730,0.817030706
33597,,7931,0.468541168,46.2,0,24844,0.817041801
05046,,1182,0.488155668,43.5,0,27667,0.817047817
68627,,625,0.5552,46,8.6,28036,0.817073171
84312,,3823,0.524718807,29,0,34861,0.817073171
42045,,1817,0.459548707,49.9,1.5,23125,0.817120623
46175,,707,0.534653465,41.6,2,24702,0.817120623
65543,,511,0.424657534,28.4,0,29821,0.817142857
33928,1,20312,0.498227649,56.7,12.9,34158,0.817152281
48768,,9651,0.521396746,39.3,6.2,28973,0.817156998
83347,,3528,0.504535147,33.5,0,28311,0.817167382
16159,,4593,0.466144132,43.9,1.8,34423,0.817174515
41554,,1180,0.484745763,44.9,0,27069,0.817180617
78595,,6087,0.493182192,26,5.8,17347,0.817184644
45830,,6471,0.515994437,39.3,6.7,35208,0.817195326
11963,,6602,0.494547107,50.7,30.8,41598,0.817204301
13661,,1769,0.498021481,39.1,0,30690,0.817204301
16942,,665,0.490225564,45.7,0,28611,0.817204301
58478,,155,0.619354839,49.1,0,26563,0.817204301
73841,,1272,0.79245283,39.6,0,20179,0.817204301
67026,,4822,0.514724181,39.6,10.9,39935,0.817210349
22152,,29094,0.475218258,40.3,18.9,59645,0.817217777
22151,,17734,0.493910003,40,18.4,47195,0.817224715
88256,,2087,0.493052228,39.9,0,29702,0.817236256
14815,,1034,0.469052224,42.6,0,29861,0.817258883
16627,,2243,0.516272849,44.4,6,26994,0.817264574
37657,,1009,0.508424182,52.7,0,30100,0.817269076
68771,,1459,0.504455106,45.6,32.2,29107,0.817275748
32926,1,23047,0.533127956,43.2,5.5,30393,0.817281298
59404,,27043,0.498169582,41.2,7.6,32665,0.817287488
29554,,9301,0.47726051,43.6,5.4,26881,0.81728763
28657,,9663,0.512884197,46.6,4.5,24852,0.817307692
56543,,266,0.481203008,36.3,0,36607,0.817307692
60917,,607,0.514003295,33.3,0,37188,0.817307692
75684,,8114,0.506901651,36.5,1,30826,0.817307692
87012,,234,0.508547009,50.4,0,55179,0.817307692
77382,,36764,0.495702317,35.9,6.6,86230,0.817314995
28790,,3412,0.542497069,38.7,11.2,31899,0.817337461
28129,,5493,0.520662662,43.9,6.7,33880,0.817341549
18469,,475,0.437894737,49.5,0,24493,0.817351598
23692,,18440,0.480531453,45.1,10.5,46156,0.81735286
15613,,14178,0.506771054,47.2,13.6,33183,0.817370409
77879,,4842,0.494423792,48.3,8,30081,0.817377732
17272,,238,0.668067227,35.9,0,35950,0.817391304
23043,,1386,0.557720058,58,6.3,26607,0.817391304
51049,,476,0.537815126,47.9,47.1,33636,0.817391304
62062,,8000,0.492375,43.4,20.7,50362,0.817442239
34734,,4001,0.482129468,39.1,10.9,39967,0.817460317
23662,,12095,0.491938818,43.5,7.4,50088,0.817467249
35072,,5009,0.499700539,43.1,0,25465,0.817471938
35622,,7109,0.463918976,44.6,0.6,26736,0.817475009
26386,,2772,0.554112554,42.5,0,33750,0.817497648
92845,,17125,0.477722628,41.6,8.5,49911,0.817505315
61421,,1456,0.510302198,36.7,11.4,31292,0.817518248
84723,,956,0.457112971,37.9,7.6,23654,0.817518248
27980,,2065,0.547215496,34.7,10.6,33026,0.817528736
80545,,629,0.46899841,61.5,0,27031,0.81754386
71047,,11839,0.526057944,39.1,4.9,32264,0.817545614
24945,,421,0.572446556,52.3,0,24570,0.817567568
37023,,1486,0.540376851,42.5,0,37083,0.817567568
14755,,3268,0.519277846,39.4,8.1,31199,0.817584224
49274,,3917,0.506254787,37.9,1.2,26063,0.817587209
48877,,2450,0.52244898,42,2.2,27151,0.817589577
56225,,672,0.441964286,50.7,4.8,26302,0.817589577
32958,,25752,0.483030444,51.5,5.6,28199,0.817593192
30011,,15328,0.480623695,34.7,12.8,33588,0.817597429
52623,,1966,0.534079349,41.1,6.7,32090,0.817602041
16319,,1212,0.490924092,45.9,12,28773,0.817610063
50068,,416,0.483173077,32.3,0,32639,0.817610063
73944,,377,0.485411141,38.6,13.6,30682,0.817610063
45140,,52417,0.494820383,38.3,9.6,47621,0.817615376
67123,,790,0.567088608,41.8,0,34500,0.817629179
65046,,1289,0.544608223,37.1,3.7,32389,0.817635271
41773,,1564,0.466112532,37.8,0,23682,0.817647059
94586,,866,0.467667436,51.4,19,55078,0.817647059
17327,,8190,0.481684982,46.7,18.2,41303,0.817650677
71835,,1219,0.491386382,38,0,27266,0.817658349
75077,2,36560,0.479649891,39.1,12.4,55021,0.81766136
07750,,3280,0.456707317,49.5,0,74688,0.817662008
37191,,4226,0.490061524,39.3,8.5,38021,0.817662008
30519,3,40881,0.514909126,36.2,8.3,40378,0.817692431
79706,1,20577,0.508577538,33.3,4.9,34746,0.817695533
35490,,4182,0.503586801,34.4,7.1,38538,0.817696415
25670,,6881,0.509954948,38.2,0,34944,0.817698443
24882,,596,0.610738255,40.5,0,37240,0.817708333
59739,,385,0.472727273,47.4,0,21563,0.817708333
48239,2,36245,0.468064561,39,5.2,34407,0.817729666
55126,1,25559,0.466450174,44.6,14.5,50876,0.81773309
27937,,4051,0.491236732,42.4,12,30759,0.81773399
37370,,4871,0.492506672,41.2,0,24252,0.817782656
42411,,1687,0.55186722,49.3,0,22404,0.81779661
61880,,4420,0.522850679,35.2,4.3,43557,0.81779661
53930,,1277,0.501174628,40.8,8.5,31724,0.817805383
08825,,4528,0.473277385,43.9,13.3,46696,0.817806604
19154,1,33419,0.489212723,38.9,14.2,40412,0.81780675
08807,2,38241,0.47430768,41.4,15,66529,0.817813456
37729,,1656,0.486714976,32.7,0,21591,0.817821782
49968,,2320,0.520258621,51.1,5.8,22083,0.817840376
16417,,8536,0.477389878,43.7,3.9,31105,0.817845014
77346,,54627,0.494370915,33.6,10,50805,0.817856143
37080,1,7962,0.531399146,44.3,9.1,32936,0.817872919
