UA,UANAME,ZCTA5
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11747
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11746
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11743
99999,Not in a 2010 urban area,11743
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11742
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11741
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11740
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11739
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11738
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11735
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11733
99999,Not in a 2010 urban area,11733
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11732
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11731
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11730
99999,Not in a 2010 urban area,11730
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11729
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11727
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11726
99999,Not in a 2010 urban area,11726
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11725
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11724
99999,Not in a 2010 urban area,11724
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11722
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11721
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11720
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11719
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11718
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11717
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11716
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11715
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11714
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11713
99999,Not in a 2010 urban area,11713
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11710
99999,Not in a 2010 urban area,11710
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11709
99999,Not in a 2010 urban area,11709
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11706
99999,Not in a 2010 urban area,11706
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11705
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11704
99999,Not in a 2010 urban area,11704
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11703
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11702
99999,Not in a 2010 urban area,11702
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11701
99999,Not in a 2010 urban area,11701
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11697
99999,Not in a 2010 urban area,11697
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11694
99999,Not in a 2010 urban area,11694
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11693
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11692
99999,Not in a 2010 urban area,11692
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11691
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11598
99999,Not in a 2010 urban area,11598
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11596
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11590
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11581
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11580
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11579
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11577
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11576
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11575
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11572
99999,Not in a 2010 urban area,11572
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11570
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11569
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11568
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11566
99999,Not in a 2010 urban area,11566
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11565
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11563
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11561
99999,Not in a 2010 urban area,11561
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11560
99999,Not in a 2010 urban area,11560
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11559
99999,Not in a 2010 urban area,11559
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11558
99999,Not in a 2010 urban area,11558
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11557
99999,Not in a 2010 urban area,11557
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11556
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11554
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11553
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11552
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11550
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11549
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11548
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11547
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11545
99999,Not in a 2010 urban area,11545
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11542
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11530
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11520
99999,Not in a 2010 urban area,11520
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11518
99999,Not in a 2010 urban area,11518
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11516
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11514
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11510
99999,Not in a 2010 urban area,11510
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11509
99999,Not in a 2010 urban area,11509
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11507
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11501
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11451
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11436
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11435
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11434
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11433
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11432
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11430
99999,Not in a 2010 urban area,11430
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11429
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11428
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11427
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11426
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11425
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11424
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11423
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11422
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11421
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11420
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11419
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11418
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11417
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11416
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11415
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11414
99999,Not in a 2010 urban area,11414
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11413
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11412
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11411
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11385
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11379
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11378
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11377
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11375
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11374
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11373
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11372
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11371
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11370
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11369
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11368
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11367
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11366
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11365
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11364
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11363
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11362
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11361
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11360
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11359
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11358
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11357
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11356
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11355
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11354
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11351
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11239
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11238
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11237
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11236
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11235
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11234
99999,Not in a 2010 urban area,11234
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11233
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11232
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11231
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11230
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11229
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11228
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11226
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11225
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11224
99999,Not in a 2010 urban area,11224
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11223
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11222
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11221
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11220
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11219
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11218
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11217
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11216
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11215
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11214
99999,Not in a 2010 urban area,11214
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11213
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11212
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11211
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11210
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11209
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11208
99999,Not in a 2010 urban area,11208
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11207
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11206
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11205
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11204
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11203
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11201
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11109
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11106
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11105
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11104
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11103
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11102
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11101
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11096
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11050
99999,Not in a 2010 urban area,11050
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11042
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11040
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11030
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11024
99999,Not in a 2010 urban area,11024
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11023
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11021
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11020
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11010
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11005
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11004
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11003
63217,"New York--Newark, NY--NJ--CT Urbanized Area",11001
99999,Not in a 2010 urban area,10998
94442,"West Point, NY Urban Cluster",10996
99999,Not in a 2010 urban area,10996
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10994
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10993
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10992
99999,Not in a 2010 urban area,10992
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10990
92134,"Warwick, NY Urban Cluster",10990
99999,Not in a 2010 urban area,10990
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10989
99999,Not in a 2010 urban area,10988
99999,Not in a 2010 urban area,10987
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10986
99999,Not in a 2010 urban area,10986
99999,Not in a 2010 urban area,10985
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10984
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10983
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10980
99999,Not in a 2010 urban area,10980
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10979
99999,Not in a 2010 urban area,10979
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10977
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10976
99999,Not in a 2010 urban area,10975
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10974
99999,Not in a 2010 urban area,10974
56899,"Middletown, NY Urbanized Area",10973
99999,Not in a 2010 urban area,10973
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10970
99999,Not in a 2010 urban area,10970
99999,Not in a 2010 urban area,10969
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10968
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10965
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10964
66276,"Otisville, NY Urban Cluster",10963
99999,Not in a 2010 urban area,10963
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10962
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10960
56899,"Middletown, NY Urbanized Area",10958
99999,Not in a 2010 urban area,10958
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10956
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10954
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10953
99999,Not in a 2010 urban area,10953
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10952
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10950
99999,Not in a 2010 urban area,10950
56899,"Middletown, NY Urbanized Area",10941
99999,Not in a 2010 urban area,10941
56899,"Middletown, NY Urbanized Area",10940
66276,"Otisville, NY Urban Cluster",10940
99999,Not in a 2010 urban area,10940
99999,Not in a 2010 urban area,10933
56899,"Middletown, NY Urbanized Area",10932
99999,Not in a 2010 urban area,10932
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10931
99999,Not in a 2010 urban area,10931
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10930
99999,Not in a 2010 urban area,10930
94442,"West Point, NY Urban Cluster",10928
99999,Not in a 2010 urban area,10928
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10927
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10926
99999,Not in a 2010 urban area,10926
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10925
99999,Not in a 2010 urban area,10925
16171,"Chester, NY Urban Cluster",10924
56899,"Middletown, NY Urbanized Area",10924
92134,"Warwick, NY Urban Cluster",10924
99999,Not in a 2010 urban area,10924
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10923
94442,"West Point, NY Urban Cluster",10922
99999,Not in a 2010 urban area,10922
92134,"Warwick, NY Urban Cluster",10921
99999,Not in a 2010 urban area,10921
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10920
56899,"Middletown, NY Urbanized Area",10919
99999,Not in a 2010 urban area,10919
16171,"Chester, NY Urban Cluster",10918
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10918
99999,Not in a 2010 urban area,10918
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10917
99999,Not in a 2010 urban area,10917
71803,"Poughkeepsie--Newburgh, NY--NJ Urbanized Area",10916
99999,Not in a 2010 urban area,10916
99999,Not in a 2010 urban area,10915
99999,Not in a 2010 urban area,10914
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10913
99999,Not in a 2010 urban area,10911
99999,Not in a 2010 urban area,10910
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10901
99999,Not in a 2010 urban area,10901
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10805
99999,Not in a 2010 urban area,10805
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10804
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10803
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10801
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10710
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10709
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10708
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10707
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10706
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10705
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10704
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10703
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10701
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10607
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10606
63217,"New York--Newark, NY--NJ--CT Urbanized Area",10605
99999,Not in a 2010 urban area,10605
