,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize
3067,77608,"St. James, MO",4123,37.99726500000001,-91.614322,2653.8461538461997,676.9230769231,4.3846153846,8.8461538462,36.4726923078826,0.0,0,0.0,0.0,1496,inf,Small
3068,77618,"St. James, NC",2604,33.947807,-78.11653100000002,5200.0,300.0,18.0,8.0,20.832,0.9,0,0.9,0.9,1313,1458.888888888889,Small
3069,77635,"St. Johns, AZ",2550,34.50587,-109.360933,2560.0,880.0,3.4,5.0,12.75,0.28,0,0.28,0.28,955,3410.7142857142853,Small
3070,77662,"St. Johns, MI",8425,43.001143,-84.559152,10000.0,400.0,25.0,7.0,58.97500000000001,0.64,1,-0.36,-0.18,3363,5254.6875,Small
3071,77689,"St. Johnsbury, VT",5073,44.419263,-72.015118,2300.0,200.0,12.0,4.0,20.292,1.98,3,-1.02,-0.255,2284,1153.5353535353536,Small
3072,77716,"St. Joseph, IL",5047,40.111701,-88.04170500000002,2500.0,200.0,13.0,6.0,30.281999999999996,0.18,0,0.18,0.18,1828,10155.555555555557,Small
3073,77743,"St. Joseph, MO--KS",81176,39.76745800000001,-94.846681,5982.1428571429005,600.0,12.142857142899999,10.5714285714,858.1462857119665,5.42,8,-2.58,-0.286666667,30483,5624.169741697417,Small
3074,77770,"St. Louis, MO--IL",2150706,38.627003,-90.199404,31190.0,280.0,110.6,5.2,11183.6712,82.42,49,33.42,0.6684,861083,10447.500606648871,Large
3075,77797,"St. Maries, ID",2608,47.314354,-116.562667,1360.0,500.0,2.75,6.0,15.648,0.02,0,0.02,0.02,1093,54650.0,Small
3076,77824,"St. Martinville, LA",7220,30.5991667,-90.1791667,2221.7857142857,528.5714285714,4.7142857143,3.7857142857,27.332857142754,0.02,0,0.02,0.02,2807,140350.0,Small
3077,77932,"St. Marys--Kingsland, GA",34630,30.7997222,-81.69,5705.333333333299,533.3333333333001,11.666666666700001,10.3333333333,357.84333333217904,2.72,3,-0.28,-0.07,12038,4425.735294117647,Small
3078,77841,"St. Marys, KS",2669,39.194164,-96.071104,4412.4,460.0,10.7,5.3,14.1457,0.46,1,-0.54,-0.27,889,1932.6086956521738,Small
3079,77851,"St. Marys, OH",9373,40.54227,-84.38939599999998,1736.0,440.0,4.6,11.0,103.103,0.18,0,0.18,0.18,3623,20127.777777777777,Small
3080,77878,"St. Marys, PA",9585,41.427374,-78.56094,9175.8333333333,866.6666666666998,10.833333333299999,14.0,134.19,0.02,0,0.02,0.02,4154,207700.0,Small
3081,77905,"St. Marys, WV--OH",4315,39.396211,-81.201336,2315.0,200.0,12.0,7.0,30.205000000000002,0.02,0,0.02,0.02,1602,80100.0,Small
3082,77986,"St. Pauls, NC",3288,34.806553,-78.971141,1983.3333333332998,466.6666666667,5.5,3.8333333333,12.6039999998904,0.04,0,0.04,0.04,1151,28775.0,Small
3083,78013,"St. Peter, MN",11634,44.325893,-93.955691,1388.3333333332998,466.6666666667,3.0,12.0,139.608,0.28,1,-0.72,-0.36,3683,13153.571428571428,Small
3084,78026,"St. Simons, GA",12226,31.159591,-81.388552,5705.333333333299,533.3333333333001,11.666666666700001,10.3333333333,126.33533333292581,1.26,0,1.26,1.26,5946,4719.047619047619,Small
3085,84169,"Stafford Springs, CT",5581,41.9541667,-72.30277779999999,26710.0,550.0,49.4375,9.1875,51.2754375,0.28,1,-0.72,-0.36,2394,8550.0,Small
3086,84223,"Stamford, TX",3000,32.9452778,-99.8025,3502.0833333333007,766.6666666666998,5.25,3.3333333333,9.9999999999,0.0,0,0.0,0.0,1264,inf,Small
3087,84277,"Stanford, KY",4183,37.5311111,-84.6619444,2025.0,300.0,7.0,11.0,46.013,0.06,0,0.06,0.06,1631,27183.333333333336,Small
3088,84290,"Stanley, WI",3447,44.96,-90.9369444,18778.4615384615,553.8461538462001,34.3076923077,7.5384615385,25.9850769232095,0.0,0,0.0,0.0,1002,inf,Small
3089,84304,"Stansbury Park, UT",9061,40.6377778,-112.2952778,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999,60.4066666669687,0.38,0,0.38,0.38,2508,6600.0,Small
3090,84331,"Stanton, KY",4149,37.8455556,-83.8583333,750.0,200.0,4.0,9.0,37.341,0.1,0,0.1,0.1,1719,17190.0,Small
3091,84385,"Stanwood, WA",6289,48.2413889,-122.36944440000002,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,40.3544166668763,0.18,0,0.18,0.18,2409,13383.333333333334,Small
3092,84412,"Staples, MN",2791,46.3555556,-94.7919444,2010.0,333.3333333333,6.666666666699999,8.1666666667,22.7931666667597,0.0,0,0.0,0.0,1042,inf,Small
3093,84429,"Star, ID",5751,43.6922222,-116.4925,11628.571428571398,400.0,30.0,6.1428571429,35.3275714288179,0.1,0,0.1,0.1,1841,18410.0,Small
3094,84439,"Starke, FL",5676,29.9438889,-82.11,11296.0625,156.25,18.5,6.889375,39.1040925,0.06,0,0.06,0.06,2040,34000.0,Small
3095,84466,"Starkville, MS",30307,33.4502778,-88.81833329999998,2447.25,650.0,5.25,8.0,242.456,0.68,0,0.68,0.68,11184,16447.05882352941,Small
3096,84493,"State College, PA",87454,40.7933333,-77.86027779999998,6750.0,400.0,17.0,12.5,1093.175,6.24,4,2.24,0.44799999999999995,30387,4869.711538461538,Small
3097,84547,"Statesboro, GA",36314,32.4486111,-81.7833333,1375.0,300.0,5.0,5.75,208.8055,2.06,2,0.06,0.02,12428,6033.009708737864,Small
3098,84630,"Staunton--Waynesboro, VA",56611,38.0683333,-78.88972220000002,1250.0,200.0,6.0,13.0,735.943,3.58,4,-0.42,-0.084,23405,6537.709497206703,Small
3099,84601,"Staunton, IL",6134,39.0122222,-89.7911111,31190.0,280.0,110.6,5.2,31.896800000000002,0.1,0,0.1,0.1,2680,26800.0,Small
3100,84655,"Stayton, OR",10291,44.8008333,-122.7933333,600.0,200.0,3.0,4.0,41.164,0.12,0,0.12,0.12,4031,33591.66666666667,Small
3101,77365,"Ste. Genevieve, MO",4329,37.978662,-90.047558,3113.3333333333007,760.0,4.7333333333,6.6,28.571399999999997,0.02,0,0.02,0.02,1815,90750.0,Small
3102,84682,"Steamboat Springs, CO",12888,40.485,-106.8311111,950.0,200.0,4.6666666667,10.0,128.88,2.28,3,-0.72,-0.18,5325,2335.5263157894738,Small
3103,84736,"Steeleville, IL",3469,38.0072222,-89.6583333,3060.0,400.0,8.5714285714,5.2857142857,18.3361428570933,0.0,0,0.0,0.0,1268,inf,Small
3104,84763,"Stephenville, TX",16796,32.220555600000004,-98.2019444,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571,39.5905714278516,0.3,0,0.3,0.3,6114,20380.0,Small
3105,84790,"Sterling, CO",16088,40.62555560000001,-103.2072222,3375.0,300.0,14.5,10.5,168.924,0.2,0,0.2,0.2,5722,28610.0,Small
3106,84817,"Sterling, IL",28827,41.7886111,-89.6961111,4950.0,533.3333333333001,9.6666666667,6.333333333300001,182.57099999903912,0.06,0,0.06,0.06,11638,193966.6666666667,Small
3107,84871,"Stevens Point, WI",44223,44.5236111,-89.5744444,4581.0,1200.0,4.0666666667,6.333333333300001,280.07899999852594,3.66,4,-0.34,-0.068,17809,4865.846994535519,Small
3108,84925,"Stewartstown, PA",4663,39.7536111,-76.5916667,16311.384615384599,446.1538461538,35.1538461538,9.0769230769,42.3256923075847,0.24,0,0.24,0.24,1682,7008.333333333334,Small
3109,84952,"Stewartville, MN",5877,43.8555556,-92.4883333,1702.8571428572,600.0,3.1428571429,7.4285714286,43.6577142858822,0.12,0,0.12,0.12,2352,19600.0,Small
3110,84979,"Stigler, OK",2843,35.2536111,-95.1227778,1575.0,250.0,6.5,8.75,24.87625,0.0,0,0.0,0.0,978,inf,Small
3111,85033,"Stillwater, OK",44515,36.11555560000001,-97.0580556,3550.0,400.0,10.5,11.0,489.665,1.36,0,1.36,1.36,17466,12842.647058823528,Small
3112,85060,"Stilwell, OK",3789,35.8144444,-94.6283333,20325.1875,156.25,33.375,5.405625,20.481913125,0.0,0,0.0,0.0,1392,inf,Small
3113,85087,"Stockton, CA",370583,37.9577778,-121.2897222,10606.25,500.0,23.5,5.0,1852.9150000000002,11.2,16,-4.8,-0.282352941,113626,10145.178571428572,Medium
3114,85114,"Storm Lake, IA",11364,42.6411111,-95.2094444,1003.75,250.0,4.5,18.75,213.07500000000002,0.2,0,0.2,0.2,3905,19525.0,Small
3115,85168,"Story City, IA",3311,42.1872222,-93.5955556,500.0,200.0,3.0,5.0,16.555,0.26,0,0.26,0.26,1522,5853.846153846153,Small
3116,85195,"Strasburg, VA",7015,38.9886111,-78.35888890000003,2500.0,200.0,12.5,9.0,63.135,0.26,1,-0.74,-0.37,3172,12200.0,Small
3117,85208,"Strawberry Plains, TN",3906,36.06305560000001,-83.68611109999998,2216.6666666667,466.6666666667,5.0,7.0,27.342000000000002,1.38,2,-0.62,-0.206666667,1503,1089.1304347826087,Small
3118,85222,"Streator, IL",17797,41.1208333,-88.8352778,5566.666666666701,466.6666666667,12.666666666700001,7.333333333300001,130.51133333274012,0.1,0,0.1,0.1,7027,70270.0,Small
3119,85249,"Stuarts Draft, VA",8168,38.03,-79.03388890000002,1250.0,200.0,6.0,13.0,106.184,0.68,1,-0.32,-0.16,2956,4347.058823529412,Small
3120,85276,"Sturgeon Bay, WI",8617,44.8341667,-87.3769444,675.0,200.0,3.0,6.0,51.702000000000005,0.78,1,-0.22,-0.11,4289,5498.717948717948,Small
3121,85303,"Sturgis, MI",13040,41.7991667,-85.4191667,1466.6666666667002,400.0,4.0,6.666666666699999,86.93333333376799,0.1,0,0.1,0.1,4785,47850.0,Small
3122,85330,"Sturgis, SD",6583,44.4097222,-103.5086111,1090.0,200.0,5.0,15.0,98.745,0.12,0,0.12,0.12,3007,25058.333333333336,Small
3123,85357,"Stuttgart, AR",9233,34.5002778,-91.5525,21125.0,500.0,44.0,3.75,34.62375,0.06,0,0.06,0.06,3839,63983.333333333336,Small
3124,85390,"Sugarmill Woods, FL",8816,30.3472222,-84.9802778,9822.25,1100.0,9.925,6.0,52.896,1.7,2,-0.3,-0.1,4525,2661.764705882353,Small
3125,85492,"Sullivan City, TX",5694,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,21.9000000002628,0.28,0,0.28,0.28,1477,5274.999999999999,Small
3126,85411,"Sullivan, IL",4567,39.5994444,-88.6077778,2270.0,360.0,7.2,11.0,50.237,0.1,0,0.1,0.1,1883,18830.0,Small
3127,85438,"Sullivan, IN",4518,39.0952778,-87.4058333,5322.5,540.0,11.3,3.3,14.909399999999998,0.06,0,0.06,0.06,2047,34116.66666666667,Small
3128,85465,"Sullivan, MO",9114,38.2080556,-91.1602778,2653.8461538461997,676.9230769231,4.3846153846,8.8461538462,80.6238461542668,0.16,0,0.16,0.16,3621,22631.25,Small
3129,85546,"Sulphur Springs, TX",14196,33.1383333,-95.6008333,1195.0,600.0,2.6,6.4,90.8544,0.08,0,0.08,0.08,5565,69562.5,Small
3130,85519,"Sulphur, OK",4733,34.5077778,-96.9680556,1460.0,266.6666666667,6.666666666699999,6.333333333300001,29.9756666665089,0.02,0,0.02,0.02,1671,83550.0,Small
3131,85573,"Sultan, WA",7982,47.8627778,-121.8152778,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,51.217833333599394,0.18,3,-2.82,-0.705,2997,16650.0,Small
3132,85600,"Sumiton, AL",4043,33.7555556,-87.05,185164.0,1600.0,116.0,8.0,32.344,0.02,0,0.02,0.02,1551,77550.0,Small
3133,85627,"Summersville, WV",3369,38.2811111,-80.8527778,13493.428571428602,914.2857142857001,14.7142857143,6.2857142857,21.176571428523303,0.04,0,0.04,0.04,1515,37875.0,Small
3134,85654,"Summerville, GA",11041,34.4805556,-85.34777779999997,1600.0,1200.0,1.2,6.6,72.8706,0.44,0,0.44,0.44,3657,8311.363636363636,Small
3135,85681,"Summit Park, UT",6088,40.7458333,-111.61083329999998,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999,40.5866666668696,0.78,1,-0.22,-0.11,2057,2637.1794871794873,Small
3136,85708,"Sumter, SC",73107,33.9202778,-80.3416667,966.6666666666999,300.0,3.6666666667,1.3333333333,97.4759999975631,2.7,4,-1.3,-0.26,27689,10255.185185185184,Small
3137,85775,"Sun City Hilton Head, SC",12555,32.287299,-80.970529,4800.0,200.0,24.0,12.0,150.66,4.52,5,-0.48,-0.08,6528,1444.2477876106195,Small
3138,85762,"Sunbury, PA",29541,40.8625,-76.79472220000002,3400.0,1000.0,3.5,10.0,295.41,0.44,0,0.44,0.44,12153,27620.454545454544,Small
3139,85789,"Sunnyside, WA",17327,46.3238889,-120.0075,6083.333333333299,400.0,14.666666666700001,7.833333333300001,135.72816666608912,0.08,0,0.08,0.08,4837,60462.5,Small
3140,85802,"Sunrise Shores, TX",3514,32.679662,-97.21777,50775.0,400.0,155.5,3.0,10.542,0.14,0,0.14,0.14,1465,10464.285714285714,Small
3141,85816,"Sunset, LA",3500,30.411111100000007,-92.0683333,17577.058823529398,870.5882352941002,20.1176470588,5.1176470588,17.9117647058,0.0,0,0.0,0.0,1241,inf,Small
3142,85843,"Superior, AZ",2844,33.2938889,-111.09555559999998,95000.0,300.0,332.5,8.5,24.174,0.1,0,0.1,0.1,1042,10420.0,Small
3143,85870,"Susanville, CA",10285,40.4163889,-120.65194440000002,20514.8125,156.25,33.5,6.166875,63.426309375,0.42,0,0.42,0.42,4409,10497.619047619048,Small
3144,85924,"Susquehanna Depot, PA",2585,41.943607,-75.599179,51600.0,766.6666666666998,62.8333333333,4.8333333333,12.4941666665805,0.0,0,0.0,0.0,966,inf,Small
3145,85978,"Sutherlin, OR",8653,43.3902778,-123.3113889,600.0,200.0,3.0,4.0,34.612,0.7,1,-0.3,-0.15,3364,4805.714285714286,Small
3146,86005,"Swainsboro, GA",7484,32.5972222,-82.3338889,1125.0,300.0,4.0,7.0,52.388,0.0,0,0.0,0.0,2548,inf,Small
3147,86024,"Swansboro, NC",16335,34.6875,-77.1194444,3267.4285714285998,600.0,5.5714285714,7.4285714286,121.345714286181,0.12,0,0.12,0.12,5913,49275.0,Small
3148,86059,"Swanton, VT",3055,44.9180556,-73.12472220000002,2478.5714285714002,457.1428571429,5.8571428571,7.7142857143,23.5671428571865,0.0,0,0.0,0.0,1418,inf,Small
3149,86086,"Sweeny, TX",3584,29.038611100000004,-95.6983333,1691.6666666667002,444.4444444444,4.1111111111000005,10.222222222200001,36.636444444364805,0.04,0,0.04,0.04,1454,36350.0,Small
3150,86113,"Sweet Home, OR",9569,44.3977778,-122.735,600.0,200.0,3.0,4.0,38.276,0.02,0,0.02,0.02,3948,197400.0,Small
3151,86140,"Sweetwater, TN",5430,35.6013889,-84.4611111,1234.375,425.0,3.25,5.375,29.186249999999998,0.74,1,-0.26,-0.13,2161,2920.2702702702704,Small
3152,86167,"Sweetwater, TX",10247,32.470833299999995,-100.4055556,766.6666666666998,466.6666666667,2.3333333333,13.0,133.211,0.04,0,0.04,0.04,3709,92725.0,Small
3153,86194,"Sylacauga, AL",17991,33.173055600000005,-86.2516667,7073.333333333299,800.0,9.3333333333,10.0,179.91,1.84,3,-1.16,-0.29,7550,4103.260869565217,Small
3154,86210,"Sylvan Beach, NY",3451,43.1963889,-75.7308333,2875.0,600.0,5.5,10.5,36.2355,0.36,0,0.36,0.36,1592,4422.222222222223,Small
3155,86221,"Sylvania, GA",3076,32.7502778,-81.6369444,14080.0,380.0,41.5,5.1,15.6876,0.04,0,0.04,0.04,1140,28500.0,Small
3156,86248,"Sylvester, GA",6685,31.530555600000003,-83.83555559999998,5066.6666666667,555.5555555556,9.8888888889,5.7777777778,38.624444444592996,0.0,0,0.0,0.0,2518,inf,Small
3157,86275,"Syracuse, IN",6908,41.4277778,-85.7525,2700.0,300.0,10.0,4.0,27.632,0.0,0,0.0,0.0,2785,inf,Small
3158,86302,"Syracuse, NY",412317,43.04805560000001,-76.1477778,2875.0,600.0,5.5,10.5,4329.3285,20.9,24,-3.1,-0.124,164123,7852.775119617226,Medium
3159,86315,"Tabor City, NC--SC",3834,34.148611100000004,-78.8769444,1983.3333333332998,466.6666666667,5.5,3.8333333333,14.696999999872201,0.02,0,0.02,0.02,1446,72300.0,Small
3160,86329,"Taft, CA",14985,35.1425,-119.45555559999998,44720.181818181794,945.4545454545,47.818181818199996,8.0,119.88,0.4,0,0.4,0.4,5068,12670.0,Small
3161,86356,"Taft, TX",4401,27.9786111,-97.3983333,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,16.9269230771262,0.0,0,0.0,0.0,1493,inf,Small
3162,86383,"Tahlequah, OK",18521,35.9152778,-94.9697222,1575.0,250.0,6.5,8.75,162.05875,0.38,0,0.38,0.38,6476,17042.105263157893,Small
3163,86410,"Tahoka, TX",2560,33.1666667,-101.7933333,8422.6666666667,600.0,16.0833333333,6.166666666699999,15.786666666752,0.08,0,0.08,0.08,999,12487.5,Small
3164,86437,"Talladega, AL",13493,33.4358333,-86.1058333,4985.6,860.0,5.6,5.6,75.5608,0.16,0,0.16,0.16,4490,28062.5,Small
3165,86464,"Tallahassee, FL",240223,30.43805560000001,-84.2808333,8700.0,580.0,16.6,4.9,1177.0927000000001,21.88,6,15.88,2.268571429,96685,4418.875685557587,Medium
3166,86491,"Tallassee, AL",4040,32.5358333,-85.8933333,12192.0,914.2857142857001,13.4285714286,4.4285714286,17.891428571544,0.0,0,0.0,0.0,1664,inf,Small
3167,86518,"Tallulah, LA",9185,32.408333299999995,-91.1866667,2908.3333333333007,800.0,4.0,8.0,73.48,0.1,0,0.1,0.1,2851,28510.0,Small
3168,86545,"Tama, IA",4904,41.96666670000001,-92.5766667,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615,26.783384615196,0.02,0,0.02,0.02,1756,87800.0,Small
3169,86572,"Tamaqua, PA",15200,40.7972222,-75.9697222,3000.0,500.0,6.5,8.0,121.6,0.08,0,0.08,0.08,6333,79162.5,Small
3170,86599,"Tampa--St. Petersburg, FL",2441770,27.849870000000006,-82.48276800000002,58306.8888888889,466.6666666667,129.4444444444,3.2222222222,7867.925555501294,115.34,123,-7.66,-0.061774194000000004,990572,8588.278134211894,Large
3171,86626,"Taneytown, MD",6599,39.6577778,-77.1747222,5187.0,560.0,9.2,10.2,67.3098,0.08,0,0.08,0.08,2277,28462.5,Small
3172,86653,"Taos, NM",13686,36.4072222,-105.5725,26946.8125,156.25,44.0625,2.986875,40.87837125,0.16,0,0.16,0.16,5848,36550.0,Small
3173,86680,"Tappahannock, VA",2534,37.9252778,-76.8594444,20033.75,500.0,41.25,4.0833333333,10.347166666582199,0.02,0,0.02,0.02,918,45900.0,Small
3174,86707,"Tarboro, NC",13581,35.89666670000001,-77.53611109999999,5378.25,750.0,7.375,5.625,76.393125,0.38,0,0.38,0.38,5259,13839.473684210527,Small
3175,86734,"Taylor, TX",14436,30.57055560000001,-97.4091667,1012.5,400.0,2.75,10.5,151.578,0.1,0,0.1,0.1,5405,54050.0,Small
3176,86761,"Taylorsville, NC",5388,35.9216667,-81.1766667,8875.0,800.0,11.333333333299999,3.5,18.858,0.08,0,0.08,0.08,1623,20287.5,Small
3177,86788,"Taylorville, IL",13742,39.5488889,-89.2944444,2150.0,300.0,7.5,20.5,281.711,0.14,0,0.14,0.14,5473,39092.85714285714,Small
3178,86815,"Tazewell, VA",4950,37.1147222,-81.5197222,1563.0,430.76923076919996,3.8461538462,3.7692307692,18.65769230754,0.1,0,0.1,0.1,2047,20470.0,Small
3179,86830,"Tea, SD",3784,43.4463889,-96.8355556,8481.6666666667,800.0,14.5555555556,6.2222222222,23.5448888888048,0.08,0,0.08,0.08,1368,17100.0,Small
3180,86842,"Teague, TX",3363,31.6269444,-96.2836111,1260.0,520.0,2.8,4.2,14.124600000000001,0.02,0,0.02,0.02,1296,64800.0,Small
3181,86869,"Tehachapi--Golden Hills, CA",16540,35.1425,-118.4894444,44720.181818181794,945.4545454545,47.818181818199996,8.0,132.32,0.86,1,-0.14,-0.07,6035,7017.441860465116,Small
3182,86950,"Tell City, IN--KY",9610,37.669,-84.6514,2025.0,300.0,7.0,11.0,105.71,0.1,0,0.1,0.1,4122,41220.0,Small
3183,87058,"Temple, TX",90390,31.09805560000001,-97.3425,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571,213.062142853269,3.52,3,0.52,0.13,31656,8993.181818181818,Small
3184,87112,"Terra Bella, CA",3119,35.9625,-119.0433333,11370.125,800.0,14.625,4.5,14.0355,0.14,0,0.14,0.14,669,4778.571428571428,Small
3185,87139,"Terre Haute, IN",92742,39.46666670000001,-87.4138889,5322.5,540.0,11.3,3.3,306.0486,0.52,0,0.52,0.52,34231,65828.84615384616,Small
3186,87166,"Terrell, TX",14834,32.7358333,-96.275,78975.0,145.8333333333,136.9444444444,2.5005555556,37.0932411117704,0.58,0,0.58,0.58,5151,8881.034482758621,Small
3187,87193,"Texarkana--Texarkana, TX--AR",78162,33.47071,-94.03816,953.3333333333001,400.0,2.0,6.333333333300001,495.0259999973947,1.74,0,1.74,1.74,29072,16708.045977011494,Small
3188,87220,"Texas City, TX",106383,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,409.16538462029456,3.3,3,0.3,0.075,39673,12022.121212121212,Medium
3189,87247,"Thayer, MO--AR",2985,36.52444439999999,-91.5380556,840.0,560.0,2.0,4.2,12.537,0.0,0,0.0,0.0,1446,inf,Small
3190,87263,"The Dalles, OR--WA",17665,45.5947222,-121.1775,6083.333333333299,400.0,14.666666666700001,7.833333333300001,138.3758333327445,2.2,3,-0.8,-0.2,7029,3194.9999999999995,Small
3191,87301,"Thermopolis, WY",3297,43.64611110000001,-108.2113889,1083.3333333333,200.0,5.3333333333,12.333333333299999,40.6629999998901,0.06,0,0.06,0.06,1589,26483.333333333336,Small
3192,87355,"Thief River Falls, MN",8883,48.1191667,-96.1808333,3533.3333333333007,266.6666666667,12.666666666700001,6.333333333300001,56.2589999997039,0.04,0,0.04,0.04,3921,98025.0,Small
3193,87382,"Thomaston, GA",14416,32.8880556,-84.3266667,2750.0,500.0,6.25,7.5,108.12,0.12,0,0.12,0.12,5390,44916.66666666667,Small
3194,87409,"Thomasville, AL",3285,31.9133333,-87.7358333,24116.529411764703,941.1764705882001,28.294117647100002,5.3529411765,17.5844117648025,0.7,1,-0.3,-0.15,1255,1792.857142857143,Small
3195,87436,"Thomasville, GA",24139,30.8363889,-83.97888890000002,8700.0,580.0,16.6,4.9,118.28110000000001,2.02,2,0.02,0.006666666999999999,9816,4859.40594059406,Small
3196,87463,"Thomson, GA",8540,33.470555600000004,-82.5047222,1125.0,300.0,4.0,7.0,59.779999999999994,0.14,0,0.14,0.14,3013,21521.42857142857,Small
3197,87490,"Thousand Oaks, CA",214811,35.118888899999995,-120.5938889,6351.75,700.0,10.0,7.75,1664.7852500000001,19.56,36,-16.44,-0.444324324,75283,3848.824130879346,Medium
3198,87517,"Three Rivers, MI",10820,41.9438889,-85.6325,2700.0,300.0,10.0,4.0,43.28,0.04,0,0.04,0.04,4019,100475.0,Small
3199,87544,"Thurmont, MD",6854,39.62361110000001,-77.41111109999999,5187.0,560.0,9.2,10.2,69.9108,0.1,0,0.1,0.1,2582,25820.0,Small
3200,87571,"Ticonderoga, NY",2850,43.84861110000001,-73.42388890000002,3450.0,300.0,12.5,10.5,29.925,0.04,0,0.04,0.04,1408,35200.0,Small
3201,87598,"Tiffin, OH",19546,41.1144444,-83.1780556,1730.0,500.0,3.75,7.0,136.822,0.3,0,0.3,0.3,7599,25330.0,Small
3202,87625,"Tifton, GA",23757,31.4502778,-83.5086111,5066.6666666667,555.5555555556,9.8888888889,5.7777777778,137.2626666671946,1.66,2,-0.34,-0.11333333300000001,7967,4799.397590361446,Small
3203,87652,"Tillamook, OR",7675,45.45638889999999,-123.8427778,600.0,200.0,3.0,4.0,30.7,1.18,2,-0.82,-0.273333333,3132,2654.237288135593,Small
3204,87669,"Tipton, CA",2543,36.0594444,-119.3111111,6351.75,700.0,10.0,7.75,19.70825,0.1,0,0.1,0.1,529,5290.0,Small
3205,87706,"Tipton, IA",3067,41.7697222,-91.1277778,2612.5,300.0,9.0,6.0,18.402,0.04,0,0.04,0.04,1372,34300.0,Small
3206,87679,"Tipton, IN",6523,40.2822222,-86.0411111,3033.3333333333007,266.6666666667,11.666666666700001,9.0,58.706999999999994,0.08,0,0.08,0.08,2672,33400.0,Small
3207,87733,"Tipton, MO",3201,38.65555560000001,-92.7797222,7360.0,720.0,11.0,7.9,25.2879,0.0,0,0.0,0.0,790,inf,Small
3208,87787,"Titusville, FL",54386,28.611944399999995,-80.8077778,20001.0,720.0,28.6,6.2,337.19320000000005,2.58,3,-0.42,-0.105,22525,8730.62015503876,Small
3209,87814,"Titusville, PA",5732,41.6269444,-79.67388890000002,2855.0,760.0,4.0,8.8,50.44160000000001,0.02,0,0.02,0.02,2299,114950.0,Small
3210,87841,"Toccoa, GA",10846,34.5772222,-83.3325,1000.0,200.0,5.0,4.0,43.384,0.54,1,-0.46,-0.23,3812,7059.259259259259,Small
3211,87868,"Toledo, OH--MI",507643,41.6638889,-83.5552778,16866.5384615385,784.6153846154,20.0,3.9230769231,1991.5225384732532,14.12,5,9.12,1.52,205067,14523.15864022663,Medium
3212,87895,"Toledo, OR",3582,44.6216667,-123.9372222,600.0,200.0,3.0,4.0,14.328,0.0,0,0.0,0.0,1283,inf,Small
3213,87922,"Tomah, WI",9002,43.9786111,-90.5038889,4675.625,950.0,5.125,8.125,73.14125,0.22,0,0.22,0.22,3818,17354.545454545456,Small
3214,87949,"Tomahawk, WI",2926,45.4711111,-89.72972220000003,20160.3125,937.5,23.5625,6.4375,18.836125000000003,0.08,0,0.08,0.08,1108,13850.0,Small
3215,88003,"Tonganoxie, KS",4941,39.1097222,-95.0875,2700.0,400.0,7.333333333300001,5.0,24.705,0.0,0,0.0,0.0,1818,inf,Small
3216,88030,"Tonkawa, OK",3141,36.6783333,-97.3097222,3550.0,400.0,10.5,11.0,34.551,0.0,0,0.0,0.0,1130,inf,Small
3217,88057,"Tooele, UT",31058,40.5308333,-112.2975,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999,207.05333333436857,0.14,0,0.14,0.14,10067,71907.14285714286,Small
3218,88084,"Topeka, KS",150003,39.0483333,-95.6777778,4412.4,460.0,10.7,5.3,795.0158999999999,7.4,8,-0.6,-0.066666667,61571,8320.405405405405,Medium
3219,88111,"Toppenish, WA",14512,46.3775,-120.3075,6083.333333333299,400.0,14.666666666700001,7.833333333300001,113.67733333284961,0.18,0,0.18,0.18,3872,21511.111111111113,Small
3220,88165,"Tornillo, TX",2822,31.4452778,-106.0877778,20832.0,1040.0,22.6,3.0,8.466000000000001,0.44,0,0.44,0.44,542,1231.8181818181818,Small
3221,88192,"Torrington, CT",42754,41.8005556,-73.1216667,32336.3333333333,533.3333333333001,65.8666666667,6.2666666667,267.9250666680918,1.22,5,-3.78,-0.63,17949,14712.295081967213,Small
3222,88219,"Torrington, WY",7155,42.065,-104.1811111,1150.0,200.0,5.666666666699999,13.666666666700001,97.78500000023851,0.16,0,0.16,0.16,3004,18775.0,Small
3223,88246,"Towanda, PA",4588,41.7675,-76.4430556,5100.0,600.0,9.0,16.0,73.408,0.26,0,0.26,0.26,1826,7023.076923076923,Small
3224,88273,"Tracy, CA",87569,37.7397222,-121.4241667,10606.25,500.0,23.5,5.0,437.845,7.34,6,1.34,0.19142857100000002,26269,3578.882833787466,Small
